id,prompt,text,label,model,domain
15457,NO-PROMPT,@petraaafied ohai petra! mr. sexy bass deleted his twitter my life is but a hollow shell,human,NO-MODEL,tweets
15824,NO-PROMPT,@Tojosan Youre a better man than me that show makes me want to learn to be a better liar,human,NO-MODEL,tweets
26773,NO-PROMPT,"Most dogs eliminate shortly after dinnertime. Track your dogs bathroom habits for about a week. Then, try to schedule letting your dog out around the time he usually has to eliminate. You can actually train your dog to eliminate on command. Create a command that you will use to signal to your dog its time to go. Something like, Go potty should be sufficient. Say this command when you notice your dog squatting or sniffing as this means he will probably",human,NO-MODEL,wiki
6576,NO-PROMPT,"6. Annex I is replaced by the Annex to this Regulation. Article 2. This Regulation shall enter into force on the day of its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 10 May 1989.",human,NO-MODEL,legal
29869,NO-PROMPT,"For example, A may equal C and and F might equal J. Make sure you don’t choose easy combinations like A = B or A = Z. They’ll be easily broken. Make decoder rings. Those decoder rings you got in a box of cereal years ago may come in handy, but you can make your own too if you want. Write your letters, A through Z, in a large circle. Then, write the substituted letters inside the large circle to form their own smaller circle. Now you",human,NO-MODEL,wiki
27717,NO-PROMPT,"This is likely the neck or their sides. Turn the clippers on away from your horse’s body, and allow them to run for a few seconds. Then begin to clip by moving the clippers in the direction opposite of hair growth. Try to keep lines straight and to remove entire patches before moving onto other sections. Watch the corners of the clippers to make sure that you don’t poke your horse with them. Work in long, narrow sections to get the most even results. Overlap each",human,NO-MODEL,wiki
4721,NO-PROMPT,"2. Paragraph 1 shall not apply to development plans within the meaning of Directive 72/159/EEC (4), as last amended by Directive 82/436/EEC (5), submitted before 1 March 1984. Article 2. This Regulation shall enter into force on the day of its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 1 March 1984.",human,NO-MODEL,legal
17799,NO-PROMPT,"@SamLuminate Isnt Ponderosa beautiful, ill be their with my church in two weeks, Ive missed the beauty of the outdoors.",human,NO-MODEL,tweets
28650,NO-PROMPT,"You may need to get 2 or 3 treatments about a month apart to see results. Find a local dermatologist who offers laser treatments to get a consultation. Laser treatments can cost anywhere from $500 to $3,500. Your dermatologist may charge per session. Liposuction and Botox can both be used on your neck to prevent loose folds from developing. If you want a nonsurgical option, you may be able to get ultrasound treatments to firm up your neck. A plastic",human,NO-MODEL,wiki
7260,NO-PROMPT,"The President of the Council is hereby authorised to designate the person empowered to sign the Agreement in order to bind the European Union. Article 3. This Decision shall take effect on the date of its adoption. Article 4. This Decision shall be published in the Official Journal of the European Union. Done at Luxembourg, 23 April 2007.",human,NO-MODEL,legal
19019,NO-PROMPT,"has no PHONE &amp; no COMPUTER!! Ugh, what am I gonna do?! Cut off from the worldsuper",human,NO-MODEL,tweets
19620,NO-PROMPT,@CPaladino do u like infamous ? I rented a copy as not enough cash to buy,human,NO-MODEL,tweets
16144,NO-PROMPT,Sunny and warm this morning followed by wet and yucky later My poor lawn too wet to mow and no real,human,NO-MODEL,tweets
2903,NO-PROMPT,"Article 1. The rates of the refunds applicable to the basic products listed in Annex I to Regulation (EC) No 1043/2005 and in Part XVI of Annex I to Regulation (EC) No 1234/2007, and exported in the form of goods listed in Part IV of Annex XX to Regulation (EC) No 1234/2007, shall be fixed as set out in the Annex to this Regulation. Article 2. This Regulation shall enter into force on 18 September 2009. This Regulation shall be binding in",human,NO-MODEL,legal
25853,NO-PROMPT,"Nowadays, whooping cough mainly affects infants yet to be vaccinated, as well as adults (young and old) whose immunity has faded or were not immunized. If you or your child develop a severe hacking cough that wont go away after a few days or so, then consult with a doctor to get it diagnosed and treated. Once you catch the infection (from the Bordetella pertussis bacteria) symptoms take about seven to 10 days to develop and are much like those of the",human,NO-MODEL,wiki
3068,NO-PROMPT,"As from 6 April 1990 the levying of customs duties, suspended pursuant to Regulation (EEC) No 3897/89, shall be reintroduced on imports into the Community of the following products, originating in Pakistan: 1.2.3.4 // // // // // Order No // Category (unit) // CN code // Description // // // // // // // // // 40.0260 // 26 (1 000 pieces) // 6104 41 00 6104 42 00 6104",human,NO-MODEL,legal
5716,NO-PROMPT,"Article 1. The world price for unginned cotton as referred to in Article 4 of Regulation (EC) No 1051/2001 is hereby determined as equalling EUR 28,402/100 kg. Article 2. This Regulation shall enter into force on 30 August 2003. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 29 August 2003.",human,NO-MODEL,legal
27676,NO-PROMPT,"To create a blank file based on byte size, use this command: fsutil file createnew filename.txt 1000. Replace filename with the desired file name, and 1000 with the actual number of bytes youd like the file to be.",human,NO-MODEL,wiki
3174,NO-PROMPT,Article 1. Mr Colin SMITH is hereby appointed Head of Mission,human,NO-MODEL,legal
26880,NO-PROMPT,"For example, if you want to add your best friend to a picture of a group of friends on the beach, dont try to use a picture of her in a Christmas sweater. It wont look right and people will be able to tell that you manipulated the photo. If you can find a picture where your friend is on a simple or uncomplicated background, that would be ideal. The busier the background, the more work youll have to do when you erase it later. You want",human,NO-MODEL,wiki
4662,NO-PROMPT,"ECU 103,05 per 100 kilograms for Spain and Portugal. ECU 113,59 per 100 kilograms for the other Member States. Article 2. This Regulation shall enter into force on the day of its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 31 October 1995",human,NO-MODEL,legal
4249,NO-PROMPT,"Article 1. In the last subparagraph of Article 31a (4) of Regulation (EEC) No 3540/85, 12 is hereby replaced by 15. Article 2. This Regulation shall enter into force on the day of its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 13 December 1988.",human,NO-MODEL,legal
2688,NO-PROMPT,"Entry into force. This Directive shall enter into force on the 20th day following its publication in the Official Journal of the European Union. Article 34. Addressees. This Directive is addressed to the Member States. Done at Strasbourg, 19 November 2008.",human,NO-MODEL,legal
